id,location_cd,status_cd,type_id,street_address1,street_address2,city,postal_cd,created_user_id,created_datetime,updated_user_id,updated_datetime,region_id,latitude,longitude,time_zone,temperature_scale,country_part,country_cd
915693,05693,A,170,19353 VERNIER RD,NULL,HARPER WOODS,48225-1056,1,2018-04-19 04:18:17.080,1598866,2018-04-19 04:18:17.000,NULL,42.449579,-82.929718,America/Detroit,C,4481,US
915694,05694,A,170,23825 HARPER AVE,NULL,SAINT CLAIR SHORES,48080-1466,1,2018-04-19 04:18:16.740,1598866,2018-04-19 04:18:17.000,NULL,42.470862,-82.906308,America/Detroit,C,4481,US
915695,05695,A,170,25511 GRATIOT AVE,NULL,ROSEVILLE,48066-4420,1,2018-04-19 04:18:16.427,1598866,2018-04-19 04:18:16.000,NULL,42.483476,-82.946402,America/Detroit,C,4481,US
915696,05696,A,170,2626 PINE GROVE AVE,NULL,PORT HURON,48060-2871,1,2018-04-19 04:18:16.113,1598866,2018-04-19 04:18:16.000,NULL,43.002458,-82.439352,America/Detroit,C,4481,US
915697,05697,A,170,5316 TRANSIT RD,NULL,DEPEW,14043-4334,1,2018-04-19 04:18:15.807,1598866,2018-04-19 04:18:16.000,NULL,42.899842,-78.697509,America/New_York,C,4494,US
915698,05698,A,170,1600 S OPDYKE RD,NULL,PONTIAC,48326-2655,1,2018-04-19 04:18:15.447,1598866,2018-04-19 04:18:15.000,NULL,42.618794,-83.249341,America/Detroit,C,4481,US
915699,05699,A,170,1952 S CEDAR ST,NULL,IMLAY CITY,48444-9648,1,2018-04-19 04:18:15.127,1598866,2018-04-19 04:18:15.000,NULL,43.007974,-83.072305,America/Detroit,C,4481,US
915700,05700,A,170,17899 HAGGERTY RD,NULL,NORTHVILLE,48168-9100,1,2018-04-19 04:18:14.720,1598866,2018-04-19 04:18:15.000,NULL,42.414308,-83.433453,America/Detroit,C,4481,US
915701,05701,A,170,2626 BETHEL RD CARRIAGE PLACE,NULL,COLUMBUS,43220,1,2018-04-10 04:40:49.000,1598866,2018-04-10 04:40:49.000,NULL,40.065206,-83.088505,America/New_York,C,4495,US
915702,05702,A,170,3711 FISHINGER BLVD,NULL,HILLIARD,43026-7501,1,2018-07-08 14:57:56.547,1598866,2018-07-08 14:57:57.000,NULL,40.030424,-83.116706,America/New_York,C,4495,US
915703,05703,A,170,"5710 CLEVELAND AVE, #161",NULL,COLUMBUS,43231-2879,1,2018-04-17 04:35:01.867,1598866,2018-04-17 04:35:02.000,NULL,40.086280,-82.950527,America/New_York,C,4495,US
915704,05704,A,170,870 MAPLE RD,NULL,WILLIAMSVILLE,14221-3242,1,2018-04-19 04:18:14.407,1598866,2018-04-19 04:18:14.000,NULL,42.991319,-78.755268,America/New_York,C,4494,US
915705,05705,A,170,24225 5 MILE RD,NULL,REDFORD,48239-3588,1,2018-04-19 04:18:14.097,1598866,2018-04-19 04:18:14.000,NULL,42.399621,-83.277993,America/Detroit,C,4481,US
915706,05706,A,170,2111 STRINGTOWN RD,NULL,GROVE CITY,43123-2930,1,2018-04-17 04:35:00.810,1598866,2018-04-17 04:35:01.000,NULL,39.878160,-83.059269,America/New_York,C,4495,US
915707,05707,A,170,3065 LONDON GROVEPORT RD,NULL,GROVE CITY,43123-8514,1,2018-04-17 04:35:00.167,1598866,2018-04-17 04:35:00.000,NULL,39.839535,-83.088344,America/New_York,C,4495,US
915709,05709,A,210,"4000 PARNELL AVE, MEMORIAL COLISEUM EXPO CENTRE",NULL,FORT WAYNE,46805-1414,1,2018-04-17 04:34:59.467,1598866,2018-04-17 04:34:59.000,NULL,41.114970,-85.123579,America/New_York,C,4474,US
915712,05712,A,190,577 ELMWOOD AVE,NULL,BUFFALO,14222-1805,1,2018-05-26 04:33:02.023,1,2018-07-19 05:00:32.000,NULL,42.912895,-78.876627,America/New_York,C,4494,US
915716,05716,A,190,3198 MAIN ST,NULL,BUFFALO,14214-1313,1,2018-05-26 04:33:01.403,1,2018-07-19 05:00:32.000,NULL,42.951291,-78.826459,America/New_York,C,4494,US
915717,05717,A,170,323 W MAIN ST,NULL,OWOSSO,48867-2915,1,2018-04-19 04:18:13.073,1598866,2018-04-19 04:18:13.000,NULL,42.997115,-84.174381,America/Detroit,C,4481,US
915719,05719,A,170,4735 MONROE ST,NULL,TOLEDO,43623-4307,1,2018-04-17 04:34:57.730,1598866,2018-04-17 04:34:58.000,NULL,41.692162,-83.628788,America/New_York,C,4495,US
915721,05721,A,170,779 MAIN ST,NULL,PRESQUE ISLE,04769-2201,1,2018-04-19 04:18:12.737,1598866,2018-04-19 04:18:13.000,NULL,46.697464,-68.012012,America/New_York,C,4480,US
915722,05722,A,235,"793 W STATE ST, ST-MT CARML HOSPITAL",NULL,COLUMBUS,43222-1551,1,2018-04-17 04:34:57.060,1598866,2018-04-17 04:34:57.000,NULL,39.957699,-83.021155,America/New_York,C,4495,US
915724,05724,A,170,1816 WEST RD,NULL,TRENTON,48183-3608,1,2018-06-20 22:52:37.200,1598866,2018-06-20 22:52:37.000,NULL,42.141729,-83.190606,America/Detroit,C,4481,US
915726,05726,A,170,16801 FORT ST,NULL,SOUTHGATE,48195-1442,1,2018-04-19 04:18:12.090,1598866,2018-04-19 04:18:12.000,NULL,42.185412,-83.188772,America/Detroit,C,4481,US
915727,05727,A,170,1011 BUCK RD,NULL,ROSSFORD,43460-1601,1,2018-04-17 04:34:55.027,1598866,2018-04-17 04:34:55.000,NULL,41.586424,-83.559093,America/New_York,C,4495,US
915728,05728,A,170,1521 W NORTH ST,NULL,SPRINGFIELD,45504-2825,1,2018-04-17 04:34:54.323,1598866,2018-04-17 04:34:54.000,NULL,39.928263,-83.835565,America/New_York,C,4495,US
915731,05731,A,170,1451 W BROAD ST,NULL,COLUMBUS,43222-1033,1,2018-04-17 04:34:53.337,1598866,2018-04-17 04:34:53.000,NULL,39.956942,-83.039147,America/New_York,C,4495,US
915733,05733,A,170,1501 OLENTANGY RIVER RD,NULL,COLUMBUS,43212-1449,1,2018-04-10 04:40:34.247,1598866,2018-04-10 04:40:34.000,NULL,39.990709,-83.026487,America/New_York,C,4495,US
915734,05734,A,170,45395 Hayes Road,NULL,Shelby township,48315,1,2018-04-18 04:37:50.453,1598866,2018-04-18 04:37:50.000,NULL,42.630198,-82.973921,America/Detroit,C,4481,US
915735,05735,A,170,1340 RIDGE RD,NULL,LACKAWANNA,14218-1907,1,2018-04-10 04:40:33.037,1598866,2018-04-10 04:40:33.000,NULL,42.828429,-78.802695,America/New_York,C,4494,US
915737,05737,A,170,3012 NY SR 417,NULL,OLEAN,14760,1,2018-04-17 04:34:51.960,1598866,2018-04-17 04:34:52.000,NULL,42.077294,-78.464216,America/New_York,C,4494,US
915738,05738,A,170,1801 W LASKEY RD,NULL,TOLEDO,43613-3525,1,2018-04-17 04:34:51.623,1598866,2018-04-17 04:34:51.000,NULL,41.706461,-83.588018,America/New_York,C,4495,US
915739,05739,A,170,1292 N OPDYKE RD,NULL,AUBURN HILLS,48326-2799,1,2018-04-18 04:37:49.813,1598866,2018-04-18 04:37:50.000,NULL,42.658778,-83.244851,America/Detroit,C,4481,US
915741,05741,A,170,6850 HOSPITAL DR,NULL,DUBLIN,43016-8457,1,2018-06-30 08:38:57.720,1598866,2018-06-30 08:38:58.000,NULL,40.103745,-83.160625,America/New_York,C,4495,US
915744,05744,A,170,4025 E COURT ST,NULL,BURTON,48509-1715,1,2018-04-18 04:37:49.500,1598866,2018-04-18 04:37:50.000,NULL,43.019082,-83.634034,America/Detroit,C,4481,US
915747,05747,A,170,2413 CLINTON ST,NULL,WEST SENECA,14224-1001,1,2018-04-17 04:34:48.720,1598866,2018-04-17 04:34:49.000,NULL,42.871085,-78.786886,America/New_York,C,4494,US
915748,05748,A,170,25311 TELEGRAPH RD,NULL,SOUTHFIELD,48033-5264,1,2018-04-18 04:37:48.810,1598866,2018-04-18 04:37:49.000,NULL,42.473909,-83.283582,America/Detroit,C,4481,US
915749,05749,A,170,2445 BRICE RD,NULL,REYNOLDSBURG,43068-3455,1,2018-04-17 04:34:47.183,1598866,2018-04-17 04:34:47.000,NULL,39.936239,-82.830970,America/New_York,C,4495,US
915750,05750,A,170,4451 ROBERTS RD,NULL,COLUMBUS,43228-9253,1,2018-04-10 04:40:25.387,1598866,2018-04-10 04:40:25.000,NULL,40.001534,-83.113182,America/New_York,C,4495,US
915751,05751,A,170,23780 MICHIGAN AVE,NULL,DEARBORN,48124-1823,1,2018-04-18 04:37:47.557,1598866,2018-04-18 04:37:48.000,NULL,42.300869,-83.268589,America/Detroit,C,4481,US
915752,05752,A,170,3275 ORCHARD PARK RD,NULL,ORCHARD PARK,14127-1616,1,2018-04-10 04:40:23.833,1598866,2018-04-10 04:40:24.000,NULL,42.795640,-78.750940,America/New_York,C,4494,US
915753,05753,A,170,3394 SHERIDAN DR,NULL,AMHERST,14226-1439,1,2018-04-17 04:34:45.820,1598866,2018-04-17 04:34:46.000,NULL,42.980422,-78.808333,America/New_York,C,4494,US
915754,05754,A,170,1230 E BRISTOL RD,NULL,BURTON,48529-2522,1,2018-04-18 04:37:47.177,1598866,2018-04-18 04:37:47.000,NULL,42.973467,-83.684771,America/Detroit,C,4481,US
915802,05802,A,170,2137 TRANSIT RD,NULL,ELMA,14059-9690,1,2018-04-10 04:40:20.690,1598866,2018-04-10 04:40:21.000,NULL,42.825353,-78.696265,America/New_York,C,4494,US
915807,05807,A,165,701 HAMILTON ST,NULL,ALLENTOWN,18101-2407,1,2018-05-12 04:31:32.660,1598866,2018-05-12 04:31:32.000,NULL,40.602355,-75.472186,America/New_York,C,4498,US
915810,05810,A,210,825 E MAIN ST,NULL,MIDLAND,48640-5398,1,2018-04-18 04:37:45.690,1598866,2018-04-18 04:37:46.000,NULL,43.609482,-84.237756,America/Detroit,C,4481,US
915815,05815,A,170,5945 BIG TREE RD,NULL,ORCHARD PARK,14127-2210,1,2018-04-10 04:40:18.380,1598866,2018-04-10 04:40:18.000,NULL,42.762914,-78.762354,America/New_York,C,4494,US
915823,05823,A,235,"7950 W JEFFERSON BLVD, LUTHERAN HOSPITAL",NULL,FORT WAYNE,46804-4140,1,2018-04-17 04:34:42.933,1598866,2018-04-17 04:34:43.000,NULL,41.038566,-85.250314,America/New_York,C,4474,US
915827,05827,A,195,432 LINCOLN LAKE AVE SE,NULL,LOWELL,49331-9415,1,2018-04-18 04:37:45.297,1598866,2018-04-18 04:37:45.000,NULL,42.957946,-85.353942,America/Detroit,C,4481,US
915850,05850,A,170,4210 CRESCENT AVE,NULL,FORT WAYNE,46815-4529,1,2018-04-17 04:34:40.687,1598866,2018-04-17 04:34:40.000,NULL,41.117941,-85.101492,America/New_York,C,4474,US
915851,05851,A,235,7774 SASHABAW RD,NULL,CLARKSTON,48348-4750,1,2018-04-19 04:18:11.780,1598866,2018-04-19 04:18:12.000,NULL,42.745220,-83.372337,America/Detroit,C,4481,US
915852,05852,A,235,"3554 Walton Blvd, Meadow Brook Music Festival",NULL,ROCHESTER HILLS,48309-1149,1,2018-04-19 04:18:11.457,1598866,2018-04-19 04:18:11.000,NULL,42.678440,-83.210090,America/Detroit,C,4481,US
915862,05862,A,170,3975 ICE WAY,NULL,FORT WAYNE,46805,1,2018-04-17 04:34:38.747,1598866,2018-04-17 04:34:39.000,NULL,41.114166,-85.147927,America/New_York,C,4474,US
915864,05864,A,170,107 CABELAS BLVD E,NULL,DUNDEE,48131-9693,1,2018-06-27 14:16:49.290,1598866,2018-06-27 14:16:49.000,NULL,41.960507,-83.676671,America/Detroit,C,4481,US
915865,05865,A,170,21203 MICHIGAN AVE,NULL,DEARBORN,48124-2339,1,2018-04-19 04:18:10.813,1598866,2018-04-19 04:18:11.000,NULL,42.307479,-83.236901,America/Detroit,C,4481,US
915869,05869,A,190,51 GENESIS BLVD,NULL,BRIDGEPORT,26330-9664,1,2018-05-26 04:32:56.267,1,2018-07-19 05:00:20.000,NULL,39.322092,-80.230591,America/New_York,C,4512,US
915870,05870,A,190,9615 MALL LOOP,NULL,FAIRMONT,26554-3467,1,2018-05-26 04:32:55.627,1,2018-07-19 05:00:20.000,NULL,39.429564,-80.187707,America/New_York,C,4512,US
915872,05872,A,195,608 EMILY DR,NULL,CLARKSBURG,26301-5510,1,2018-05-01 04:33:53.707,1598866,2018-05-01 04:33:54.000,NULL,39.261683,-80.285591,America/New_York,C,4512,US
915876,05876,A,170,"1088 NIAGARA ST, SUITE 100",NULL,BUFFALO,14213-1714,1,2018-04-19 04:18:09.507,1598866,2018-04-19 04:18:09.000,NULL,42.912655,-78.900075,America/New_York,C,4494,US
915877,05877,A,170,717 FOOTE AVE,NULL,JAMESTOWN,14701-8227,1,2018-04-19 04:18:09.190,1598866,2018-04-19 04:18:09.000,NULL,42.081753,-79.229080,America/New_York,C,4494,US
915879,05879,A,170,1700 RICHMOND AVE,NULL,STATEN ISLAND,10314-3932,1,2018-04-19 04:18:08.857,1598866,2018-04-19 04:18:09.000,NULL,40.606854,-74.162811,America/New_York,C,4494,US
915880,05880,A,210,"1 SCOTT ST, BUFFALO HARBOR CENTER",NULL,BUFFALO,14203-3009,1,2018-04-19 04:18:08.560,1598866,2018-04-19 04:18:08.000,NULL,42.877229,-78.876041,America/New_York,C,4494,US
915883,05883,A,190,535 KENMORE AVE,NULL,KENMORE,14223-3137,1,2018-05-26 04:32:54.693,1,2018-07-19 05:00:20.000,NULL,42.958821,-78.837799,America/New_York,C,4494,US
915930,05930,A,195,3980 GRAND OAKS DR,NULL,HOWELL,48843,1,2018-04-19 04:18:07.930,1598866,2018-04-19 04:18:08.000,NULL,42.581356,-83.875063,America/Detroit,C,4481,US
915933,05933,A,170,3195 TITTABAWASSEE RD,NULL,SAGINAW,48604-9414,1,2018-04-19 04:18:07.617,1598866,2018-04-19 04:18:08.000,NULL,43.479620,-83.979916,America/Detroit,C,4481,US
915939,05939,A,210,"1 SCOTT ST, Seymour H. Knox III Plaza (Harborcenter)",NULL,BUFFALO,14203-3009,1,2018-04-19 04:18:07.317,1598866,2018-04-19 04:18:07.000,NULL,42.877229,-78.876041,America/New_York,C,4494,US
915943,05943,A,210,"280 CENTRAL AVE, STEELE HALL ICE ARENA, SUNY",NULL,FREDONIA,14063-1127,1,2018-04-19 04:18:07.007,1598866,2018-04-19 04:18:07.000,NULL,42.452515,-79.341288,America/New_York,C,4494,US
915944,05944,A,195,2080 ABBOTT RD,NULL,BUFFALO,14218-3647,1,2018-04-19 04:18:06.627,1598866,2018-04-19 04:18:07.000,NULL,42.808844,-78.798100,America/New_York,C,4494,US
915951,05951,A,170,"2045 NORTH BROADWAY, SUITE 100",NULL,MINOT,58703-2373,1,2018-04-19 04:18:06.310,1,2018-07-19 05:00:20.000,NULL,48.257509,-101.296601,America/Chicago,C,4488,US
916007,06007,A,200,2700 UNION RD,NULL,CHEEKTOWAGA,14227-2212,1,2018-04-19 04:18:05.630,1598866,2018-04-19 04:18:06.000,NULL,42.885508,-78.755450,America/New_York,C,4494,US
916008,06008,A,200,HARLEM RD & GENESSE ST,NULL,CHEEKTOWAGA,14225-2917,1,2018-04-10 04:39:53.697,1598866,2018-04-10 04:39:54.000,NULL,42.921380,-78.784584,America/New_York,C,4494,US
916021,06021,A,205,"144 GENESEE ST, CATHOLIC HEALTH HQ",NULL,BUFFALO,14203-1560,1,2018-04-19 04:18:05.267,1598866,2018-04-19 04:18:05.000,NULL,42.890010,-78.869160,America/New_York,C,4494,US
916023,06023,A,170,501 MILL ST,NULL,WATERTOWN,13601-1913,1,2018-05-24 13:32:45.303,1598866,2018-05-24 13:32:45.000,NULL,43.979691,-75.906966,America/New_York,C,4494,US
916112,06112,A,195,106 WILSONBURG RD,NULL,CLARKSBURG,26301-9401,1,2018-05-01 04:33:51.880,1598866,2018-05-01 04:33:52.000,NULL,39.287056,-80.384409,America/New_York,C,4512,US
916181,06181,A,185,1060 Military Rd.,NULL,New York,14150,1,2018-04-17 04:34:28.030,1598866,2018-04-17 04:34:28.000,NULL,42.960749,-78.889604,America/New_York,C,4494,US
916183,06183,A,210,155 N MAIN ST,NULL,ELMIRA,14901-2900,1,2018-05-12 04:31:31.450,1598866,2018-05-12 04:31:31.000,NULL,42.088350,-76.808482,America/New_York,C,4494,US
916186,06186,A,170,3253 ROUTE 35,NULL,HAZLET,07730-1545,1,2018-04-17 04:34:27.387,1598866,2018-04-17 04:34:27.000,NULL,40.422101,-74.187536,America/New_York,C,4491,US
916189,06189,A,205,3298 SUSQUEHANNA TRL,NULL,DUNCANNON,17020-7108,1,2018-05-12 04:31:31.113,1598866,2018-05-12 04:31:31.000,NULL,40.447734,-76.982285,America/New_York,C,4498,US
916214,06214,A,195,4404 CLYDE PARK AVE SW,NULL,WYOMING,49509-5109,1,2018-04-18 04:37:31.160,1598866,2018-04-18 04:37:31.000,NULL,42.883574,-85.683430,America/Detroit,C,4481,US
916279,06279,A,195,2774 Eaton Rapids Rd.,NULL,Lansing,48911-1740,1,2018-05-26 04:32:40.150,1,2018-07-19 05:00:20.000,NULL,42.662443,-84.590328,America/Detroit,C,4481,US
916280,06280,A,170,5989 TRANSIT RD,NULL,EAST AMHERST,14051-1787,1,2018-04-17 04:34:24.243,1598866,2018-04-17 04:34:24.000,NULL,43.010657,-78.696302,America/New_York,C,4494,US
916330,06330,A,195,950 MAPLE RD,NULL,ELMA,14059-9530,1,2018-06-16 09:35:45.663,1598866,2018-06-16 09:35:46.000,NULL,42.794074,-78.622289,America/New_York,C,4494,US
916332,06332,A,235,"5350 Technology Park Drive, Building #7",NULL,Erie,16510,1,2018-05-01 04:33:50.360,1598866,2018-05-01 04:33:50.000,NULL,42.116911,-79.976434,America/New_York,C,4498,US
916355,06355,A,190,4510 19TH AVE S,NULL,FARGO,58103-0802,1,2018-07-11 12:38:02.053,1,2018-07-19 05:00:20.000,NULL,46.850134,-96.863320,America/Chicago,C,4488,US
916358,06358,A,170,12950 MAIN RD,NULL,AKRON,14001-9777,1,2018-04-17 04:34:21.730,1598866,2018-04-17 04:34:22.000,NULL,42.998060,-78.504878,America/New_York,C,4494,US
916361,06361,A,195,39305 ECORSE RD,NULL,Romulus,48174-1316,1,2018-05-30 11:16:48.757,1598866,2018-05-30 11:16:49.000,NULL,42.248876,-83.424532,America/Detroit,C,4481,US
916362,06362,A,195,41 EMERSON COMMONS BLVD,NULL,VIENNA,26104-9284,1,2018-05-01 04:33:49.300,1598866,2018-05-01 04:33:49.000,NULL,39.312976,-81.480902,America/New_York,C,4512,US
916384,06384,A,170,658 W MAIN ST,NULL,ARCADE,14009,1,2018-04-10 04:39:32.193,1598866,2018-04-10 04:39:32.000,NULL,42.532682,-78.446481,America/New_York,C,4494,US
916389,06389,A,195,153 Hinckley Road,NULL,CLINTON,04927,1,2018-04-10 04:39:31.293,1598866,2018-04-10 04:39:31.000,NULL,44.640014,-69.531183,America/New_York,C,4480,US
916390,06390,A,170,1562 HYLAN BLVD,NULL,STATEN ISLAND,10305,1,2018-04-17 04:34:19.753,1598866,2018-04-17 04:34:20.000,NULL,40.590447,-74.088250,America/New_York,C,4494,US
916490,06490,A,175,24921 FORD RD.,NULL,Dearborne,48128,1,2018-07-11 17:55:35.523,1598866,2018-07-11 17:55:35.000,NULL,42.326455,-83.281297,America/Detroit,C,4481,US
916491,06491,A,195,4265 MAPLE RD,NULL,BUFFALO,14226-1039,1,2018-04-17 04:34:18.137,1598866,2018-04-17 04:34:18.000,NULL,42.990330,-78.804980,America/New_York,C,4494,US
916494,06494,A,235,1919 WEST COOK ROAD,NULL,FORT WAYNE,46818-1165,1,2018-04-17 04:34:17.500,1598866,2018-04-17 04:34:17.000,NULL,41.144969,-85.166130,America/New_York,C,4474,US
916497,06497,A,205,204 VENTURE DR,NULL,MORGANTOWN,26508-7301,1,2018-05-27 04:36:30.433,1598866,2018-05-27 04:36:30.000,NULL,39.648356,-79.898909,America/New_York,C,4512,US
916498,06498,A,170,2415 SCHROCK RD,NULL,COLUMBUS,43229-1549,1,2018-04-10 04:39:23.813,1598866,2018-04-10 04:39:24.000,NULL,40.110017,-82.950552,America/New_York,C,4495,US
916499,06499,A,170,7290 E State Route 161,NULL,Plain City,43064,1,2018-04-10 04:39:23.397,1598866,2018-04-10 04:39:23.000,NULL,40.108550,-83.188916,America/New_York,C,4495,US
916502,06502,A,205,1285 STATE ROUTE 37,NULL,HOGANSBURG,13655-1830,1,2018-05-15 15:42:07.070,1598866,2018-05-15 15:42:07.000,NULL,44.968449,-74.604313,America/New_York,C,4494,US
916503,06503,A,195,6066 WILSON AVE SW,NULL,GRANDVILLE,49418-9714,1,2018-04-18 04:37:28.753,1598866,2018-04-18 04:37:29.000,NULL,42.854693,-85.761573,America/Detroit,C,4481,US
916513,06513,A,205,1681 EARL CORE RD,NULL,MORGANTOWN,26505-5889,1,2018-05-27 04:36:30.117,1598866,2018-05-27 04:36:30.000,NULL,39.624214,-79.925044,America/New_York,C,4512,US
916514,06514,A,205,879 FAIRMONT RD,NULL,MORGANTOWN,26501-2391,1,2018-05-27 04:36:29.480,1598866,2018-05-27 04:36:29.000,NULL,39.630956,-79.985280,America/New_York,C,4512,US
916515,06515,A,205,305 DON KNOTTS BLVD,NULL,MORGANTOWN,26501-6705,1,2018-05-27 04:36:29.173,1598866,2018-05-27 04:36:29.000,NULL,39.616271,-79.969978,America/New_York,C,4512,US
916516,06516,A,205,1766 MILEGROUND RD,NULL,MORGANTOWN,26505-3753,1,2018-05-27 04:36:28.480,1598866,2018-05-27 04:36:28.000,NULL,39.647264,-79.923385,America/New_York,C,4512,US
916517,06517,A,205,2201 PLEASANT VALLEY RD,NULL,FAIRMONT,26554-8569,1,2018-05-27 04:36:27.830,1598866,2018-05-27 04:36:28.000,NULL,39.442619,-80.167062,America/New_York,C,4512,US
916566,06566,A,235,4200 GENESEE ST,NULL,BUFFALO,14225-1941,1,2018-04-10 04:39:16.260,1598866,2018-04-10 04:39:16.000,NULL,42.934255,-78.731927,America/New_York,C,4494,US
916567,06567,A,170,12677 COLDWATER RD,NULL,FORT WAYNE,46845-9792,1,2018-04-17 04:34:15.510,1598866,2018-04-17 04:34:15.000,NULL,41.199505,-85.133572,America/New_York,C,4474,US
916568,06568,A,170,700 E N BROADWAY ST,NULL,COLUMBUS,43224-3929,1,2018-04-10 04:39:14.200,1598866,2018-04-10 04:39:14.000,NULL,40.031369,-82.996173,America/New_York,C,4495,US
916569,06569,A,235,"777 S CASINO RD, SHOOTING STAR CASINO",NULL,MAHNOMEN,56557-5014,1,2018-04-18 04:37:28.427,1,2018-07-19 05:00:31.000,NULL,47.308169,-95.962420,America/Chicago,C,4482,US
916578,06578,A,170,1185 E MAIN ST,NULL,ASHLAND,44805,1,2018-04-10 04:39:13.343,1598866,2018-04-10 04:39:13.000,NULL,40.864203,-82.293037,America/New_York,C,4495,US
916579,06579,A,170,1072 ASHLAND RD,NULL,MANSFIELD,44905-2157,1,2018-04-10 04:39:12.437,1598866,2018-04-10 04:39:12.000,NULL,40.776221,-82.475026,America/New_York,C,4495,US
916580,06580,A,170,815 Harding Way West,NULL,Galion,44833-1638,1,2018-06-10 14:36:46.210,1598866,2018-06-10 14:36:46.000,NULL,40.733778,-82.803195,America/New_York,C,4495,US
916581,06581,A,170,501 SOUTH SANDUSKY AVE,NULL,Bucyrus,44820-2623,1,2018-04-10 04:39:10.877,1598866,2018-04-10 04:39:11.000,NULL,40.804568,-82.975992,America/New_York,C,4495,US
916582,06582,A,170,1630 W MARKET ST,NULL,TIFFIN,44883,1,2018-04-10 04:39:10.083,1598866,2018-04-10 04:39:10.000,NULL,41.111822,-83.202344,America/New_York,C,4495,US
916590,06590,A,195,4350 13TH AVE S,NULL,FARGO,58103-3310,1,2018-05-26 04:32:25.723,1,2018-07-19 05:00:31.000,NULL,46.861415,-96.857325,America/Chicago,C,4488,US
916600,06600,A,170,829 DICK RD,NULL,Buffalo,14225,1,2018-04-17 04:34:13.203,1598866,2018-04-17 04:34:13.000,NULL,42.925254,-78.741753,America/New_York,C,4494,US
916602,06602,A,170,2550 HAMILTON RD S,NULL,COLUMBUS,43232-4964,1,2018-04-17 04:34:12.543,1598866,2018-04-17 04:34:12.000,NULL,39.924601,-82.879052,America/New_York,C,4495,US
916604,06604,A,170,5625 W JEFFERSON BLVD,NULL,FORT WAYNE,46804,1,2018-04-17 04:34:11.803,1598866,2018-04-17 04:34:12.000,NULL,41.060685,-85.213105,America/New_York,C,4474,US
916608,06608,A,170,6390 SAWMILL RD,NULL,COLUMBUS,43235-3955,1,2018-04-10 04:39:05.340,1598866,2018-04-10 04:39:05.000,NULL,40.097073,-83.090576,America/New_York,C,4495,US
916615,06615,A,170,8939 LIMA RD,NULL,FORT WAYNE,46818,1,2018-04-17 04:34:11.090,1598866,2018-04-17 04:34:11.000,NULL,41.162413,-85.165994,America/New_York,C,4474,US
916616,06616,A,170,3168 DIXIE HIGHWAY,NULL,ERLANGER,41018-1850,1,2018-07-11 17:03:12.143,1,2018-07-19 05:00:31.000,NULL,39.019409,-84.593670,America/Chicago,C,4476,US
916617,06617,A,165,7001 Amboy Rd.,NULL,Staten Island,10307,1,2018-04-17 04:34:10.080,1598866,2018-04-17 04:34:10.000,NULL,40.516224,-74.234226,America/New_York,C,4494,US
916619,06619,A,170,2631 Sheridan Drive,NULL,Tonawanda,14150-9413,1,2018-04-17 04:34:09.420,1598866,2018-04-17 04:34:09.000,NULL,42.980406,-78.836131,America/New_York,C,4494,US
916621,06621,A,170,4408 Milestrip Rd,NULL,Blasdell,14219,1,2018-04-10 04:39:01.280,1598866,2018-04-10 04:39:01.000,NULL,42.790173,-78.813649,America/New_York,C,4494,US
916622,06622,A,195,2058 Delaware Ave,NULL,Buffalo,14216,1,2018-04-17 04:34:09.067,1598866,2018-04-17 04:34:09.000,NULL,42.940182,-78.868114,America/New_York,C,4494,US
916627,06627,A,170,15099 23 Mile Rd,NULL,Shelby TWP,48315,1,2018-07-11 17:03:13.097,1598866,2018-07-11 17:03:13.000,NULL,42.671767,-82.975718,America/Detroit,C,4481,US
916631,06631,A,195,11175 Haggerty Road,NULL,Belleville,48111-1138,1,2018-07-11 17:03:13.507,1598866,2018-07-11 17:03:13.000,NULL,42.223167,-83.439891,America/Detroit,C,4481,US
916632,06632,A,235,93-40 Sutphin Blvd.,NULL,Jamaica,11435-4380,1,2018-04-17 04:34:07.407,1598866,2018-04-17 04:34:07.000,NULL,40.698983,-73.807617,America/New_York,C,4494,US
916634,06634,A,170,9890 COLERAIN AVE,NULL,CINCINNATI,45251-1431,1,2018-07-11 17:03:14.703,1598866,2018-07-11 17:03:14.000,NULL,39.252843,-84.598289,America/New_York,C,4495,US
916636,06636,A,170,431 S. Locust Street,NULL,Oxford,45056,1,2018-07-11 17:03:15.070,1598866,2018-07-11 17:03:15.000,NULL,39.505504,-84.748812,America/New_York,C,4495,US
916646,06646,A,170,36717 Van Dyke,NULL,Sterling Heights,48312-5919,1,2018-07-08 12:42:08.687,1598866,2018-07-08 12:42:09.000,NULL,42.563401,-83.030355,America/Detroit,C,4481,US
916647,06647,A,155,26900 Groesbeck Hwy.,NULL,Warren,48089-1740,1,2018-04-18 04:37:25.733,1598866,2018-04-18 04:37:26.000,NULL,42.493096,-82.969206,America/Detroit,C,4481,US
916648,06648,A,235,60 E BROADWAY,NULL,MINNEAPOLIS,55425-4493,1,2018-06-21 13:04:25.957,1598866,2018-06-21 13:04:26.000,NULL,44.854477,-93.240105,America/Chicago,C,4482,US
916649,06649,A,165,317 14TH AVE SE,NULL,DINKYTOWN,55414,1,2018-06-08 16:52:30.520,1598866,2018-06-08 16:52:30.000,NULL,44.980332,-93.236471,America/Chicago,C,4482,US
